sample,time,code,chan
688944,336.3984375,131.0,1.0
688978,336.4150390625,131.0,0.0
689002,336.4267578125,131.0,3.0
689046,336.4482421875,133.0,2.0
689046,336.4482421875,162.0,-1.0
689052,336.451171875,132.0,0.0
689224,336.53515625,133.0,3.0
689272,336.55859375,132.0,1.0
689365,336.60400390625,132.0,2.0
691161,337.48095703125,132.0,3.0
693982,338.8583984375,34.0,-1.0
695038,339.3740234375,50.0,-1.0
695638,339.6669921875,131.0,0.0
695718,339.7060546875,131.0,2.0
695738,339.7158203125,131.0,3.0
695848,339.76953125,98.0,-1.0
695903,339.79638671875,132.0,0.0
695922,339.8056640625,133.0,3.0
695923,339.80615234375,132.0,3.0
696019,339.85302734375,133.0,2.0
696460,340.068359375,132.0,2.0
700775,342.17529296875,34.0,-1.0
701831,342.69091796875,35.0,-1.0
702470,343.0029296875,131.0,0.0
702540,343.037109375,131.0,1.0
702591,343.06201171875,132.0,0.0
702603,343.06787109375,131.0,3.0
702680,343.10546875,162.0,-1.0
702834,343.1806640625,132.0,1.0
702860,343.193359375,133.0,3.0
703573,343.54150390625,132.0,3.0
707636,345.525390625,34.0,-1.0
708692,346.041015625,42.0,-1.0
709280,346.328125,131.0,0.0
709348,346.361328125,131.0,2.0
709473,346.42236328125,98.0,-1.0
709537,346.45361328125,132.0,0.0
709657,346.51220703125,133.0,2.0
710179,346.76708984375,132.0,2.0
714428,348.841796875,34.0,-1.0
715484,349.357421875,38.0,-1.0
715823,349.52294921875,131.0,1.0
715903,349.56201171875,131.0,3.0
715970,349.5947265625,162.0,-1.0
716165,349.68994140625,132.0,1.0
716179,349.69677734375,133.0,3.0
718207,350.68701171875,132.0,3.0
720913,352.00830078125,34.0,-1.0
721969,352.52392578125,38.0,-1.0
722716,352.888671875,131.0,1.0
722757,352.90869140625,131.0,3.0
722854,352.9560546875,162.0,-1.0
722979,353.01708984375,132.0,1.0
723029,353.04150390625,133.0,3.0
723803,353.41943359375,132.0,3.0
727808,355.375,34.0,-1.0
728864,355.890625,38.0,-1.0
729467,356.18505859375,131.0,1.0
729530,356.2158203125,131.0,3.0
729610,356.2548828125,162.0,-1.0
729750,356.3232421875,132.0,1.0
729791,356.34326171875,133.0,3.0
730611,356.74365234375,132.0,3.0
734566,358.6748046875,34.0,-1.0
735622,359.1904296875,35.0,-1.0
736202,359.4736328125,131.0,1.0
736317,359.52978515625,131.0,3.0
736371,359.55615234375,162.0,-1.0
736536,359.63671875,133.0,3.0
736600,359.66796875,132.0,1.0
737361,360.03955078125,132.0,3.0
741325,361.97509765625,34.0,-1.0
742381,362.49072265625,35.0,-1.0
743020,362.802734375,131.0,1.0
743087,362.83544921875,131.0,3.0
743154,362.8681640625,162.0,-1.0
743413,362.99462890625,132.0,1.0
743413,362.99462890625,133.0,3.0
743979,363.27099609375,192.0,-1.0
743984,363.2734375,132.0,3.0
748117,365.29150390625,34.0,-1.0
749173,365.80712890625,42.0,-1.0
749799,366.11279296875,131.0,2.0
749806,366.1162109375,131.0,0.0
749911,366.16748046875,131.0,3.0
749911,366.16748046875,133.0,3.0
749956,366.189453125,132.0,0.0
750018,366.2197265625,98.0,-1.0
750115,366.26708984375,133.0,2.0
750162,366.2900390625,132.0,3.0
750549,366.47900390625,132.0,2.0
754978,368.6416015625,34.0,-1.0
756034,369.1572265625,50.0,-1.0
756766,369.5146484375,131.0,0.0
756767,369.51513671875,131.0,2.0
756821,369.54150390625,131.0,3.0
756821,369.54150390625,133.0,3.0
756929,369.59423828125,132.0,0.0
756953,369.60595703125,98.0,-1.0
757007,369.63232421875,132.0,3.0
757033,369.64501953125,133.0,2.0
757504,369.875,132.0,2.0
761907,372.02490234375,34.0,-1.0
762963,372.54052734375,35.0,-1.0
763556,372.830078125,131.0,1.0
763661,372.88134765625,131.0,3.0
763697,372.89892578125,162.0,-1.0
763830,372.9638671875,132.0,1.0
763870,372.9833984375,133.0,3.0
764522,373.3017578125,192.0,-1.0
764685,373.38134765625,132.0,3.0
768630,375.3076171875,34.0,-1.0
769687,375.82373046875,35.0,-1.0
770238,376.0927734375,131.0,1.0
770315,376.13037109375,131.0,3.0
770374,376.1591796875,162.0,-1.0
770501,376.22119140625,132.0,1.0
770530,376.2353515625,133.0,3.0
771197,376.56103515625,132.0,3.0
771199,376.56201171875,192.0,-1.0
775321,378.57470703125,34.0,-1.0
776377,379.09033203125,50.0,-1.0
777178,379.4814453125,131.0,0.0
777184,379.484375,131.0,2.0
777244,379.513671875,133.0,3.0
777244,379.513671875,131.0,3.0
777286,379.5341796875,132.0,3.0
777303,379.54248046875,98.0,-1.0
777319,379.55029296875,132.0,0.0
777482,379.6298828125,133.0,2.0
777971,379.86865234375,132.0,2.0
782250,381.9580078125,34.0,-1.0
783306,382.4736328125,38.0,-1.0
783909,382.76806640625,131.0,1.0
783981,382.80322265625,131.0,3.0
784041,382.83251953125,162.0,-1.0
784225,382.92236328125,133.0,3.0
784226,382.9228515625,132.0,1.0
784866,383.2353515625,192.0,-1.0
785980,383.779296875,132.0,3.0
788974,385.2412109375,34.0,-1.0
790030,385.7568359375,50.0,-1.0
790677,386.07275390625,131.0,0.0
790682,386.0751953125,131.0,2.0
790710,386.0888671875,131.0,3.0
790810,386.1376953125,98.0,-1.0
791004,386.232421875,132.0,0.0
791050,386.2548828125,133.0,2.0
791110,386.2841796875,133.0,3.0
791111,386.28466796875,132.0,3.0
791571,386.50927734375,132.0,2.0
795767,388.55810546875,34.0,-1.0
796822,389.0732421875,38.0,-1.0
797287,389.30029296875,131.0,1.0
797345,389.32861328125,131.0,3.0
797395,389.35302734375,162.0,-1.0
797608,389.45703125,133.0,3.0
797629,389.46728515625,132.0,1.0
798175,389.73388671875,132.0,3.0
798221,389.75634765625,192.0,-1.0
802354,391.7744140625,34.0,-1.0
803410,392.2900390625,38.0,-1.0
803923,392.54052734375,131.0,1.0
803988,392.572265625,131.0,3.0
804029,392.59228515625,162.0,-1.0
804276,392.712890625,133.0,3.0
804413,392.77978515625,132.0,1.0
804854,392.9951171875,192.0,-1.0
805445,393.28369140625,132.0,3.0
808976,395.0078125,34.0,-1.0
810032,395.5234375,35.0,-1.0
810574,395.7880859375,131.0,2.0
810703,395.85107421875,131.0,1.0
810742,395.8701171875,131.0,3.0
810786,395.8916015625,133.0,2.0
810789,395.89306640625,162.0,-1.0
811041,396.01611328125,133.0,3.0
811176,396.08203125,132.0,1.0
811490,396.2353515625,132.0,2.0
811614,396.2958984375,192.0,-1.0
812319,396.64013671875,132.0,3.0
815734,398.3076171875,34.0,-1.0
816790,398.8232421875,35.0,-1.0
817368,399.10546875,131.0,1.0
817460,399.150390625,131.0,3.0
817507,399.17333984375,162.0,-1.0
817807,399.31982421875,132.0,1.0
817837,399.33447265625,133.0,3.0
818332,399.576171875,192.0,-1.0
818616,399.71484375,132.0,3.0
822458,401.5908203125,34.0,-1.0
823514,402.1064453125,38.0,-1.0
823985,402.33642578125,131.0,1.0
824065,402.37548828125,131.0,3.0
824097,402.39111328125,162.0,-1.0
824429,402.55322265625,132.0,1.0
824445,402.56103515625,133.0,3.0
824922,402.7939453125,192.0,-1.0
825947,403.29443359375,132.0,3.0
829046,404.8076171875,34.0,-1.0
830102,405.3232421875,42.0,-1.0
830735,405.63232421875,131.0,2.0
830758,405.6435546875,131.0,0.0
830858,405.6923828125,98.0,-1.0
831124,405.822265625,132.0,0.0
831141,405.83056640625,133.0,2.0
831683,406.09521484375,192.0,-1.0
833096,406.78515625,132.0,2.0
835804,408.107421875,34.0,-1.0
836860,408.623046875,50.0,-1.0
837563,408.96630859375,131.0,0.0
837581,408.97509765625,131.0,2.0
837680,409.0234375,98.0,-1.0
838014,409.1865234375,132.0,0.0
838031,409.19482421875,133.0,2.0
839413,409.86962890625,132.0,2.0
842631,411.44091796875,34.0,-1.0
843687,411.95654296875,50.0,-1.0
844262,412.2373046875,131.0,0.0
844277,412.24462890625,131.0,2.0
844357,412.28369140625,131.0,3.0
844426,412.3173828125,98.0,-1.0
844478,412.3427734375,133.0,3.0
844479,412.34326171875,132.0,3.0
844745,412.47314453125,132.0,0.0
844804,412.501953125,133.0,2.0
845251,412.72021484375,192.0,-1.0
846296,413.23046875,132.0,2.0
849389,414.74072265625,34.0,-1.0
850445,415.25634765625,42.0,-1.0
851053,415.55322265625,131.0,0.0
851092,415.572265625,131.0,2.0
851199,415.62451171875,98.0,-1.0
851538,415.7900390625,133.0,2.0
851583,415.81201171875,132.0,0.0
852024,416.02734375,192.0,-1.0
852718,416.3662109375,132.0,2.0
856147,418.04052734375,34.0,-1.0
857203,418.55615234375,42.0,-1.0
857768,418.83203125,131.0,0.0
857792,418.84375,131.0,2.0
857869,418.88134765625,98.0,-1.0
858187,419.03662109375,133.0,2.0
858295,419.08935546875,132.0,0.0
858694,419.2841796875,192.0,-1.0
859198,419.5302734375,132.0,2.0
862803,421.29052734375,34.0,-1.0
863859,421.80615234375,50.0,-1.0
864682,422.2080078125,131.0,2.0
864704,422.21875,131.0,0.0
864794,422.2626953125,98.0,-1.0
865215,422.46826171875,133.0,2.0
865275,422.49755859375,132.0,0.0
866863,423.27294921875,132.0,2.0
869732,424.673828125,34.0,-1.0
870788,425.189453125,38.0,-1.0
871270,425.4248046875,131.0,1.0
871347,425.46240234375,131.0,0.0
871387,425.48193359375,131.0,3.0
871412,425.494140625,162.0,-1.0
871465,425.52001953125,132.0,0.0
871627,425.59912109375,133.0,3.0
871755,425.66162109375,132.0,1.0
872237,425.89697265625,192.0,-1.0
873037,426.28759765625,132.0,3.0
876353,427.90673828125,34.0,-1.0
877410,428.4228515625,38.0,-1.0
877804,428.615234375,131.0,1.0
877922,428.6728515625,131.0,3.0
877952,428.6875,162.0,-1.0
878165,428.79150390625,133.0,3.0
878251,428.83349609375,132.0,1.0
878777,429.09033203125,192.0,-1.0
879362,429.3759765625,132.0,3.0
882907,431.10693359375,34.0,-1.0
883963,431.62255859375,42.0,-1.0
884559,431.91357421875,131.0,0.0
884615,431.94091796875,131.0,2.0
884706,431.9853515625,98.0,-1.0
884852,432.056640625,132.0,0.0
884922,432.0908203125,133.0,2.0
885417,432.33251953125,132.0,2.0
885531,432.38818359375,192.0,-1.0
889666,434.4072265625,34.0,-1.0
890722,434.9228515625,50.0,-1.0
891477,435.29150390625,131.0,0.0
891516,435.310546875,131.0,2.0
891629,435.36572265625,98.0,-1.0
891788,435.443359375,132.0,0.0
891853,435.47509765625,133.0,2.0
892352,435.71875,132.0,2.0
896560,437.7734375,34.0,-1.0
897616,438.2890625,50.0,-1.0
898057,438.50439453125,131.0,1.0
898215,438.58154296875,131.0,3.0
898346,438.6455078125,132.0,1.0
898385,438.66455078125,133.0,3.0
898453,438.69775390625,131.0,0.0
898487,438.71435546875,131.0,2.0
898616,438.77734375,98.0,-1.0
898804,438.869140625,132.0,3.0
898903,438.91748046875,133.0,2.0
898940,438.935546875,132.0,0.0
900290,439.5947265625,132.0,2.0
903558,441.1904296875,34.0,-1.0
904614,441.7060546875,42.0,-1.0
905216,442.0,131.0,2.0
905245,442.01416015625,131.0,0.0
905335,442.05810546875,98.0,-1.0
905514,442.1455078125,132.0,0.0
905572,442.173828125,133.0,2.0
906160,442.4609375,192.0,-1.0
906551,442.65185546875,132.0,2.0
910282,444.4736328125,34.0,-1.0
911338,444.9892578125,42.0,-1.0
911866,445.2470703125,131.0,0.0
911934,445.2802734375,131.0,2.0
911975,445.30029296875,131.0,3.0
912051,445.33740234375,98.0,-1.0
912248,445.43359375,132.0,0.0
912282,445.4501953125,133.0,2.0
912396,445.505859375,133.0,3.0
912397,445.50634765625,132.0,3.0
912758,445.6826171875,132.0,2.0
912876,445.740234375,192.0,-1.0
917006,447.7568359375,34.0,-1.0
918062,448.2724609375,42.0,-1.0
918562,448.5166015625,131.0,2.0
918570,448.5205078125,131.0,0.0
918617,448.54345703125,131.0,3.0
918664,448.56640625,98.0,-1.0
918890,448.6767578125,132.0,0.0
918908,448.685546875,133.0,2.0
918998,448.7294921875,133.0,3.0
918999,448.72998046875,132.0,3.0
919489,448.96923828125,192.0,-1.0
921113,449.76220703125,132.0,2.0
923628,450.990234375,34.0,-1.0
924684,451.505859375,42.0,-1.0
925127,451.72216796875,131.0,0.0
925198,451.7568359375,131.0,2.0
925297,451.80517578125,98.0,-1.0
925568,451.9375,133.0,2.0
925602,451.9541015625,132.0,0.0
926122,452.2080078125,192.0,-1.0
926753,452.51611328125,132.0,2.0
930250,454.2236328125,34.0,-1.0
931305,454.73876953125,38.0,-1.0
931776,454.96875,131.0,1.0
931879,455.01904296875,131.0,3.0
931911,455.03466796875,162.0,-1.0
932198,455.1748046875,132.0,1.0
932200,455.17578125,133.0,3.0
932736,455.4375,192.0,-1.0
933997,456.05322265625,132.0,3.0
936871,457.45654296875,34.0,-1.0
937927,457.97216796875,50.0,-1.0
938599,458.30029296875,131.0,0.0
938622,458.3115234375,131.0,2.0
938707,458.35302734375,131.0,3.0
938734,458.3662109375,98.0,-1.0
938958,458.4755859375,132.0,0.0
938985,458.48876953125,133.0,2.0
939083,458.53662109375,133.0,3.0
939084,458.537109375,132.0,3.0
940327,459.14404296875,132.0,2.0
943663,460.77294921875,34.0,-1.0
944720,461.2890625,42.0,-1.0
945359,461.60107421875,131.0,0.0
945396,461.619140625,131.0,2.0
945434,461.6376953125,131.0,3.0
945515,461.67724609375,98.0,-1.0
945735,461.78466796875,132.0,0.0
945773,461.80322265625,133.0,2.0
945867,461.84912109375,133.0,3.0
945868,461.849609375,132.0,3.0
946452,462.134765625,132.0,2.0
950456,464.08984375,34.0,-1.0
951512,464.60546875,35.0,-1.0
952203,464.94287109375,131.0,1.0
952284,464.982421875,131.0,3.0
952327,465.00341796875,162.0,-1.0
952537,465.10595703125,132.0,1.0
952589,465.13134765625,133.0,3.0
953212,465.435546875,132.0,3.0
957283,467.42333984375,34.0,-1.0
958339,467.93896484375,35.0,-1.0
958967,468.24560546875,131.0,1.0
959048,468.28515625,131.0,3.0
959124,468.322265625,162.0,-1.0
959292,468.404296875,132.0,1.0
959366,468.4404296875,133.0,3.0
959898,468.7001953125,132.0,3.0
964075,470.73974609375,34.0,-1.0
965131,471.25537109375,50.0,-1.0
965733,471.54931640625,131.0,0.0
965758,471.5615234375,131.0,2.0
965786,471.5751953125,131.0,3.0
965863,471.61279296875,98.0,-1.0
966079,471.71826171875,132.0,0.0
966083,471.72021484375,133.0,2.0
966151,471.75341796875,133.0,3.0
966152,471.75390625,132.0,3.0
966688,472.015625,192.0,-1.0
966839,472.08935546875,132.0,2.0
970799,474.02294921875,34.0,-1.0
971855,474.53857421875,50.0,-1.0
972561,474.88330078125,131.0,0.0
972568,474.88671875,131.0,2.0
972628,474.916015625,131.0,3.0
972722,474.9619140625,98.0,-1.0
972904,475.05078125,132.0,0.0
972951,475.07373046875,133.0,2.0
973060,475.126953125,133.0,3.0
973061,475.12744140625,132.0,3.0
973517,475.35009765625,132.0,2.0
977659,477.37255859375,34.0,-1.0
978716,477.888671875,42.0,-1.0
979299,478.17333984375,131.0,0.0
979311,478.17919921875,131.0,2.0
979376,478.2109375,131.0,3.0
979421,478.23291015625,98.0,-1.0
979562,478.3017578125,132.0,0.0
979627,478.33349609375,133.0,2.0
979745,478.39111328125,133.0,3.0
979746,478.3916015625,132.0,3.0
980095,478.56201171875,132.0,2.0
980246,478.6357421875,192.0,-1.0
984384,480.65625,34.0,-1.0
985440,481.171875,35.0,-1.0
986084,481.486328125,131.0,1.0
986175,481.53076171875,131.0,3.0
986240,481.5625,162.0,-1.0
986425,481.65283203125,132.0,1.0
986467,481.67333984375,133.0,3.0
986943,481.90576171875,132.0,3.0
991175,483.97216796875,34.0,-1.0
992232,484.48828125,38.0,-1.0
992768,484.75,131.0,1.0
992847,484.78857421875,131.0,3.0
992938,484.8330078125,162.0,-1.0
993120,484.921875,132.0,1.0
993141,484.93212890625,133.0,3.0
993625,485.16845703125,132.0,3.0
993762,485.2353515625,192.0,-1.0
997900,487.255859375,34.0,-1.0
998957,487.77197265625,42.0,-1.0
999523,488.04833984375,131.0,0.0
999617,488.09423828125,131.0,2.0
999648,488.109375,131.0,3.0
999740,488.154296875,98.0,-1.0
999809,488.18798828125,132.0,0.0
999919,488.24169921875,133.0,2.0
1000024,488.29296875,133.0,3.0
1000025,488.29345703125,132.0,3.0
1000401,488.47705078125,132.0,2.0
1004692,490.572265625,34.0,-1.0
1005749,491.08837890625,35.0,-1.0
1006462,491.4365234375,131.0,2.0
1006563,491.48583984375,131.0,1.0
1006594,491.5009765625,133.0,2.0
1006635,491.52099609375,131.0,3.0
1006693,491.54931640625,162.0,-1.0
1006959,491.67919921875,132.0,1.0
1006982,491.6904296875,133.0,3.0
1007284,491.837890625,132.0,2.0
1007618,492.0009765625,132.0,3.0
1011621,493.95556640625,34.0,-1.0
1012678,494.4716796875,42.0,-1.0
1013433,494.84033203125,131.0,0.0
1013464,494.85546875,131.0,2.0
1013577,494.91064453125,98.0,-1.0
1013651,494.94677734375,132.0,0.0
1013767,495.00341796875,133.0,2.0
1014256,495.2421875,132.0,2.0
1018516,497.322265625,34.0,-1.0
1019573,497.83837890625,35.0,-1.0
1020233,498.16064453125,131.0,1.0
1020311,498.19873046875,131.0,3.0
1020400,498.2421875,162.0,-1.0
1020606,498.3427734375,132.0,1.0
1020609,498.34423828125,133.0,3.0
1021088,498.578125,132.0,3.0
1025343,500.65576171875,34.0,-1.0
1026399,501.17138671875,42.0,-1.0
1027090,501.5087890625,131.0,0.0
1027133,501.52978515625,131.0,2.0
1027188,501.556640625,133.0,3.0
1027188,501.556640625,131.0,3.0
1027272,501.59765625,98.0,-1.0
1027362,501.6416015625,132.0,0.0
1027450,501.6845703125,133.0,2.0
1027538,501.7275390625,132.0,3.0
1027950,501.9287109375,132.0,2.0
1036289,506.00048828125,127.0,-1.0
1124556,549.099609375,63.0,-1.0
1128663,551.10498046875,34.0,-1.0
1129719,551.62060546875,35.0,-1.0
1130631,552.06591796875,131.0,1.0
1130686,552.0927734375,131.0,3.0
1130789,552.14306640625,162.0,-1.0
1131115,552.30224609375,133.0,3.0
1131294,552.3896484375,132.0,1.0
1131960,552.71484375,132.0,3.0
1135729,554.55517578125,34.0,-1.0
1136785,555.07080078125,42.0,-1.0
1137512,555.42578125,131.0,0.0
1137520,555.4296875,131.0,2.0
1137668,555.501953125,131.0,3.0
1137677,555.50634765625,98.0,-1.0
1137931,555.63037109375,132.0,0.0
1137959,555.64404296875,133.0,2.0
1138089,555.70751953125,133.0,3.0
1138090,555.7080078125,132.0,3.0
1139271,556.28466796875,132.0,2.0
1142624,557.921875,34.0,-1.0
1143680,558.4375,35.0,-1.0
1144278,558.7294921875,131.0,1.0
1144325,558.75244140625,131.0,3.0
1144391,558.78466796875,162.0,-1.0
1144634,558.9033203125,133.0,3.0
1144741,558.95556640625,132.0,1.0
1146329,559.73095703125,132.0,3.0
1149348,561.205078125,34.0,-1.0
1150404,561.720703125,38.0,-1.0
1150964,561.994140625,131.0,1.0
1151006,562.0146484375,131.0,3.0
1151070,562.0458984375,162.0,-1.0
1151311,562.16357421875,133.0,3.0
1151399,562.20654296875,132.0,1.0
1153475,563.22021484375,132.0,3.0
1156003,564.45458984375,34.0,-1.0
1157060,564.970703125,50.0,-1.0
1157840,565.3515625,131.0,0.0
1157861,565.36181640625,131.0,2.0
1157957,565.40869140625,98.0,-1.0
1158142,565.4990234375,132.0,0.0
1158196,565.525390625,133.0,2.0
1159232,566.03125,132.0,2.0
1162899,567.82177734375,34.0,-1.0
1163954,568.3369140625,38.0,-1.0
1164472,568.58984375,131.0,1.0
1164511,568.60888671875,131.0,3.0
1164597,568.65087890625,162.0,-1.0
1164805,568.75244140625,132.0,1.0
1164829,568.76416015625,133.0,3.0
1165539,569.11083984375,132.0,3.0
1169555,571.07177734375,34.0,-1.0
1170610,571.5869140625,42.0,-1.0
1171234,571.8916015625,131.0,2.0
1171235,571.89208984375,131.0,0.0
1171363,571.95458984375,98.0,-1.0
1171526,572.0341796875,132.0,0.0
1171586,572.0634765625,133.0,2.0
1172480,572.5,132.0,2.0
1176313,574.37158203125,34.0,-1.0
1177369,574.88720703125,38.0,-1.0
1177918,575.1552734375,131.0,1.0
1177966,575.1787109375,131.0,3.0
1178039,575.21435546875,162.0,-1.0
1178234,575.3095703125,132.0,1.0
1178274,575.3291015625,133.0,3.0
1178714,575.5439453125,132.0,3.0
1182968,577.62109375,34.0,-1.0
1184025,578.13720703125,42.0,-1.0
1184622,578.4287109375,131.0,0.0
1184659,578.44677734375,131.0,2.0
1184752,578.4921875,98.0,-1.0
1184947,578.58740234375,133.0,2.0
1184978,578.6025390625,132.0,0.0
1186094,579.1474609375,132.0,2.0
1189693,580.90478515625,34.0,-1.0
1190749,581.42041015625,35.0,-1.0
1191384,581.73046875,131.0,1.0
1191438,581.7568359375,131.0,3.0
1191492,581.783203125,162.0,-1.0
1191809,581.93798828125,132.0,1.0
1191816,581.94140625,133.0,3.0
1192798,582.4208984375,132.0,3.0
1196451,584.20458984375,34.0,-1.0
1197507,584.72021484375,35.0,-1.0
1198063,584.99169921875,131.0,1.0
1198118,585.0185546875,131.0,3.0
1198170,585.0439453125,162.0,-1.0
1198433,585.17236328125,132.0,1.0
1198453,585.18212890625,133.0,3.0
1199436,585.662109375,132.0,3.0
1203107,587.45458984375,34.0,-1.0
1204163,587.97021484375,42.0,-1.0
1204806,588.2841796875,131.0,0.0
1204829,588.29541015625,131.0,2.0
1204925,588.34228515625,98.0,-1.0
1205195,588.47412109375,132.0,0.0
1205209,588.48095703125,133.0,2.0
1206166,588.9482421875,132.0,2.0
1209865,590.75439453125,34.0,-1.0
1210921,591.27001953125,50.0,-1.0
1211631,591.61669921875,131.0,0.0
1211641,591.62158203125,131.0,2.0
1211747,591.67333984375,98.0,-1.0
1211947,591.77099609375,132.0,0.0
1211982,591.7880859375,133.0,2.0
1213607,592.58154296875,132.0,2.0
1216692,594.087890625,34.0,-1.0
1217748,594.603515625,50.0,-1.0
1218233,594.84033203125,131.0,1.0
1218286,594.8662109375,131.0,3.0
1218353,594.89892578125,162.0,-1.0
1218492,594.966796875,132.0,1.0
1218535,594.98779296875,133.0,3.0
1220475,595.93505859375,132.0,3.0
1223279,597.30419921875,34.0,-1.0
1224335,597.81982421875,35.0,-1.0
1224988,598.138671875,131.0,1.0
1225045,598.16650390625,131.0,3.0
1225100,598.193359375,162.0,-1.0
1225332,598.306640625,133.0,3.0
1225387,598.33349609375,132.0,1.0
1225922,598.5947265625,132.0,3.0
1230037,600.60400390625,34.0,-1.0
1231094,601.1201171875,35.0,-1.0
1231695,601.41357421875,131.0,1.0
1231761,601.44580078125,131.0,3.0
1231819,601.47412109375,162.0,-1.0
1231944,601.53515625,132.0,1.0
1232020,601.572265625,133.0,3.0
1232415,601.76513671875,132.0,3.0
1236762,603.8876953125,34.0,-1.0
1237818,604.4033203125,38.0,-1.0
1238314,604.6455078125,131.0,1.0
1238355,604.66552734375,131.0,3.0
1238416,604.6953125,162.0,-1.0
1238618,604.7939453125,133.0,3.0
1238754,604.8603515625,132.0,1.0
1239373,605.16259765625,132.0,3.0
1243349,607.10400390625,34.0,-1.0
1244405,607.61962890625,42.0,-1.0
1244984,607.90234375,131.0,0.0
1245016,607.91796875,131.0,2.0
1245104,607.9609375,98.0,-1.0
1245224,608.01953125,132.0,0.0
1245299,608.05615234375,133.0,2.0
1246074,608.4345703125,132.0,2.0
1250039,610.37060546875,34.0,-1.0
1251095,610.88623046875,38.0,-1.0
1251538,611.1025390625,131.0,1.0
1251573,611.11962890625,131.0,3.0
1251633,611.14892578125,162.0,-1.0
1251857,611.25830078125,133.0,3.0
1251931,611.29443359375,132.0,1.0
1253661,612.13916015625,132.0,3.0
1256559,613.55419921875,34.0,-1.0
1257615,614.06982421875,50.0,-1.0
1258369,614.43798828125,131.0,0.0
1258405,614.45556640625,131.0,2.0
1258486,614.4951171875,98.0,-1.0
1258589,614.54541015625,132.0,0.0
1258654,614.5771484375,133.0,2.0
1259163,614.82568359375,132.0,2.0
1263419,616.90380859375,34.0,-1.0
1264475,617.41943359375,42.0,-1.0
1265189,617.76806640625,131.0,0.0
1265253,617.79931640625,131.0,2.0
1265360,617.8515625,98.0,-1.0
1265407,617.87451171875,132.0,0.0
1265500,617.919921875,133.0,2.0
1265944,618.13671875,132.0,2.0
1270315,620.27099609375,34.0,-1.0
1271370,620.7861328125,38.0,-1.0
1271863,621.02685546875,131.0,1.0
1271898,621.0439453125,131.0,3.0
1271979,621.08349609375,162.0,-1.0
1272081,621.13330078125,132.0,1.0
1272171,621.17724609375,133.0,3.0
1272547,621.36083984375,132.0,3.0
1272804,621.486328125,192.0,-1.0
1276936,623.50390625,34.0,-1.0
1277992,624.01953125,38.0,-1.0
1278526,624.2802734375,131.0,1.0
1278587,624.31005859375,131.0,3.0
1278650,624.3408203125,162.0,-1.0
1278828,624.427734375,133.0,3.0
1278899,624.46240234375,132.0,1.0
1279323,624.66943359375,132.0,3.0
1279475,624.74365234375,192.0,-1.0
1283592,626.75390625,34.0,-1.0
1284648,627.26953125,38.0,-1.0
1285092,627.486328125,131.0,1.0
1285121,627.50048828125,131.0,3.0
1285210,627.5439453125,162.0,-1.0
1285388,627.630859375,133.0,3.0
1285419,627.64599609375,132.0,1.0
1285781,627.82275390625,132.0,3.0
1286035,627.94677734375,192.0,-1.0
1290145,629.95361328125,34.0,-1.0
1291201,630.46923828125,35.0,-1.0
1291873,630.79736328125,131.0,1.0
1291937,630.82861328125,131.0,3.0
1291982,630.8505859375,162.0,-1.0
1292123,630.91943359375,132.0,1.0
1292186,630.9501953125,133.0,3.0
1292643,631.17333984375,132.0,3.0
1296938,633.2705078125,34.0,-1.0
1297994,633.7861328125,42.0,-1.0
1298620,634.091796875,131.0,0.0
1298622,634.0927734375,131.0,2.0
1298738,634.1494140625,98.0,-1.0
1298874,634.2158203125,132.0,0.0
1298946,634.2509765625,133.0,2.0
1299563,634.55224609375,192.0,-1.0
1301064,635.28515625,132.0,2.0
1303696,636.5703125,34.0,-1.0
1304752,637.0859375,50.0,-1.0
1305533,637.46728515625,131.0,0.0
1305583,637.49169921875,131.0,2.0
1305724,637.560546875,98.0,-1.0
1305792,637.59375,132.0,0.0
1305903,637.64794921875,133.0,2.0
1306916,638.142578125,132.0,2.0
1310659,639.97021484375,34.0,-1.0
1311715,640.48583984375,50.0,-1.0
1312096,640.671875,131.0,1.0
1312167,640.70654296875,132.0,1.0
1312217,640.73095703125,131.0,3.0
1312341,640.79150390625,133.0,3.0
1312350,640.7958984375,131.0,1.0
1312444,640.841796875,132.0,1.0
1312456,640.84765625,131.0,0.0
1312481,640.85986328125,131.0,2.0
1312562,640.8994140625,98.0,-1.0
1312760,640.99609375,133.0,2.0
1312783,641.00732421875,132.0,0.0
1314018,641.6103515625,132.0,2.0
1314546,641.8681640625,132.0,3.0
1317520,643.3203125,34.0,-1.0
1318576,643.8359375,38.0,-1.0
1319042,644.0634765625,131.0,1.0
1319067,644.07568359375,131.0,3.0
1319147,644.11474609375,162.0,-1.0
1319288,644.18359375,132.0,1.0
1319351,644.21435546875,133.0,3.0
1319972,644.517578125,192.0,-1.0
1320172,644.615234375,132.0,3.0
1324108,646.537109375,34.0,-1.0
1325164,647.052734375,35.0,-1.0
1325953,647.43798828125,131.0,1.0
1326020,647.470703125,131.0,3.0
1326097,647.50830078125,162.0,-1.0
1326204,647.560546875,132.0,1.0
1326274,647.5947265625,133.0,3.0
1326695,647.80029296875,132.0,3.0
1331037,649.92041015625,34.0,-1.0
1332093,650.43603515625,42.0,-1.0
1332830,650.7958984375,131.0,0.0
1332853,650.80712890625,131.0,2.0
1332953,650.85595703125,98.0,-1.0
1333058,650.9072265625,132.0,0.0
